name,lon,lat,variable,initmonth,leadtime,alpha,loc,scale,pzero,pval
46_43,46.0,43.0,tp,3,5,10.049020723812678,0.0,9.795516520080875,0.0,0.4325118798410547
46_43,46.0,43.0,tp,3,6,6.459512502270536,0.0,9.815637326014883,0.0,0.483024950207107
46_43,46.0,43.0,tp,4,0,12.389355451711015,0.0,6.741011838766968,0.0,0.5109818537050199
46_43,46.0,43.0,tp,4,1,16.969505754419693,0.0,7.1911060015814,0.0,0.4179875963010809
46_43,46.0,43.0,tp,4,2,14.237162451749017,0.0,8.556707164777059,0.0,0.4031617765428767
46_43,46.0,43.0,tp,4,3,7.417739242866499,0.0,14.02896870584094,0.0,0.3757269613544431
46_43,46.0,43.0,tp,4,4,8.772323827427885,0.0,10.740238350478707,0.0,0.4825054534158449
46_43,46.0,43.0,tp,4,5,5.993624789444382,0.0,10.418027112520887,0.0,0.47443524825678
46_43,46.0,43.0,tp,4,6,4.621791503751252,0.0,10.450574496136795,0.0,0.5078752809409306
46_43,46.0,43.0,tp,5,0,14.74529530957959,0.0,8.586646636951572,0.0,0.5198868833991122
46_43,46.0,43.0,tp,5,1,13.057961571474587,0.0,9.237902929737098,0.0,0.3404332409953622
46_43,46.0,43.0,tp,5,2,10.53334082038947,0.0,9.9017362592163,0.0,0.5173566643876477
46_43,46.0,43.0,tp,5,3,9.829798628626984,0.0,9.529652815416208,0.0,0.4361584396717472
46_43,46.0,43.0,tp,5,4,6.582841562545208,0.0,9.67649036404415,0.0,0.4328193462594609
46_43,46.0,43.0,tp,5,5,5.755613614766313,0.0,8.67807574526557,0.0,0.4736590858886992
46_43,46.0,43.0,tp,5,6,5.2185262150187,0.0,7.186070653755492,0.0,0.5926998373555534
46_43,46.0,43.0,tp,6,0,15.232704759045856,0.0,7.83977679197819,0.0,0.4701633781622215
46_43,46.0,43.0,tp,6,1,11.5058846007571,0.0,9.145127871592182,0.0,0.4596686955458524
46_43,46.0,43.0,tp,6,2,9.120083113407324,0.0,10.414340661562251,0.0,0.4230233163632328
46_43,46.0,43.0,tp,6,3,6.892843075794752,0.0,9.763657962698868,0.0,0.4647780637315883
46_43,46.0,43.0,tp,6,4,5.065529342092945,0.0,9.655050918208373,0.0,0.4720254873192447
46_43,46.0,43.0,tp,6,5,5.215584998600991,0.0,7.031309046629999,0.0,0.4554090089150281
46_43,46.0,43.0,tp,6,6,6.819893592480719,0.0,4.491357038352346,0.0,0.5062559309317092
46_43,46.0,43.0,tp,7,0,11.79917259007467,0.0,9.190916777426748,0.0,0.4315012800379151
46_43,46.0,43.0,tp,7,1,8.94995285290795,0.0,10.66837922591336,0.0,0.4532168697966808
46_43,46.0,43.0,tp,7,2,7.256705194029231,0.0,9.196892247613976,0.0,0.4373398046421449
46_43,46.0,43.0,tp,7,3,5.065701629014794,0.0,9.964029428965777,0.0,0.4870525164287469
46_43,46.0,43.0,tp,7,4,4.753551876676596,0.0,7.935202755290142,0.0,0.494209120778745
46_43,46.0,43.0,tp,7,5,6.471305377926342,0.0,4.6925724364618935,0.0,0.5014951166221422
46_43,46.0,43.0,tp,7,6,6.799484187186798,0.0,4.13488534352891,0.0,0.4292443703846905
46_43,46.0,43.0,tp,8,0,6.833966067820942,0.0,13.6045819396962,0.0,0.4046976027375312
46_43,46.0,43.0,tp,8,1,7.356535353331391,0.0,9.525321485212457,0.0,0.4637429198638862
46_43,46.0,43.0,tp,8,2,5.172352307504233,0.0,9.537573041123654,0.0,0.5282695929693331
46_43,46.0,43.0,tp,8,3,5.227958646728379,0.0,7.043678964533576,0.0,0.5490871290313407
46_43,46.0,43.0,tp,8,4,5.241218246009512,0.0,5.611676207532015,0.0,0.5013365914292587
46_43,46.0,43.0,tp,8,5,6.296904195456822,0.0,4.422330660956732,0.0,0.5362618958750773
46_43,46.0,43.0,tp,8,6,8.234279029567409,0.0,3.70593874816448,0.0,0.5036918003305239
46_43,46.0,43.0,tp,9,0,2.994880233719051,0.0,20.583153297693165,0.0,0.2326571519725651
46_43,46.0,43.0,tp,9,1,3.873827862648185,0.0,12.119842763942684,0.0,0.434269269789639
46_43,46.0,43.0,tp,9,2,3.4705793628348465,0.0,11.42845836152697,0.0,0.359380010009766
46_43,46.0,43.0,tp,9,3,2.287535950276357,0.0,17.010263921639442,0.0,0.068356044124905
46_43,46.0,43.0,tp,9,4,2.631560840358018,0.0,13.731109352325324,0.0,0.0383407487667528
46_43,46.0,43.0,tp,9,5,3.050910135950937,0.0,11.790397515407705,0.0,0.1131496708339466
46_43,46.0,43.0,tp,9,6,7.099341628145413,0.0,7.132649470262622,0.0,0.4318620622006233
46_43,46.0,43.0,tp,10,0,4.920002885527202,0.0,10.833768303563708,0.0,0.4266468953598922
46_43,46.0,43.0,tp,10,1,3.882357952550557,0.0,9.86685263253368,0.0,0.522856477408897
46_43,46.0,43.0,tp,10,2,3.5536128278681685,0.0,9.425736374247348,0.0,0.2876203018031059
46_43,46.0,43.0,tp,10,3,3.657075724046571,0.0,8.80827868617177,0.0,0.1732629591905646
